上海文学,1
中国兽医杂志,3
电影评介,1
中国家庭医生,1
河南畜牧兽医:综合版,1
科学通报,1
微型计算机,1
宠物世界：猫迷,2
北方牧业,1
中国畜牧兽医,1
黑龙江畜牧兽医,7
金华职业技术学院学报,1
国外兽医学：畜禽疾病,1
动物医学进展,3
山东师范大学学报：自然科学版,1
中国妇幼保健,1
黑龙江动物繁殖,1
中医临床研究,1
宠物世界：狗迷,1
吉林畜牧兽医,1
中国动物保健,1
湖北中医杂志,1
农村百事通,3
中国公共卫生,1
黑龙江畜牧科技,1
中国畜牧兽医文摘,3
现代畜牧兽医,1
农村实用技术,1
湖北预防医学杂志,1
亚洲男性学杂志：英文版,1
中国家禽,1
新疆农垦科技,1
农村新技术,2
四川畜牧兽医,1
高分子科学：英文版,1
杂文选刊：上半月,1
科学启蒙,2
茶叶科学技术,1
兽医导刊,2
老友,1
亚洲兽医病例研究,1
养殖与饲料,1
现代畜牧科技,1
辽宁农业科学,1
现代农业科技,1
热带农业科学,1
中国医学生物技术应用,1
中国水产,1
水产养殖,1
中国社会导刊,1
浙江大学学报：农业与生命科学版,1
生物化学与生物物理进展,1
农村养殖技术,1
西北民族学院自然科学学报,1
畜牧兽医科技信息,2
畜牧兽医杂志,2
上海畜牧兽医通讯,1
中医学报,1
中国畜禽传染病,1
养殖技术顾问,2
中国药理学报：英文版,1
中兽医学杂志,3
生物医学与环境科学：英文版,1
新农业,1
中国寄生虫学与寄生虫病杂志,1
中国科学通报：英文版,1
实验动物科学,1
国外医学情报,1
