现代畜牧科技,31
河南畜牧兽医：综合版,23
畜牧与饲料科学,10
安徽畜牧兽医,1
国外社会科学文摘,1
乡村科技,15
水禽世界,74
农村百事通,21
养殖技术顾问,55
中国禽业导刊,49
饲料博览,13
农村实用科技信息,14
专业户,4
饲料与畜牧：新饲料,3
世纪,1
当代畜禽养殖业,23
仲恺农业工程学院学报,6
黑龙江畜牧兽医,30
中国畜牧兽医,8
中国生物制品学杂志,1
湖北农业科学,2
福建人,1
中国农业大学学报,1
河南农业科学,4
江苏农业科学,10
兽类学报,1
中国农学通报,2
农家致富,22
贵州农业科学,1
南京农业大学学报,3
江西畜牧兽医杂志,11
农村养殖技术,68
广东农村实用技术,10
畜牧与兽医,16
黑龙江八一农垦大学学报,4
中国家禽,74
广东农业科学,4
养禽与禽病防治,39
新农村,9
国外畜牧学：饲料,1
中国草食动物,9
中国畜牧杂志,17
安徽农学通报,2
农村科技,7
动物医学进展,1
中国畜禽种业,27
现代妇产科进展,1
重庆医学,1
检验医学与临床,1
中华全科医学,1
实用肝脏病杂志,1
中国中西医结合杂志,1
中国新药与临床杂志,1
中华肝脏病杂志,1
沈阳农业大学学报,1
动物营养学报,10
粮食与饲料工业,3
农家致富顾问,5
吉林畜牧兽医,26
中国畜牧兽医文摘,13
黑龙江畜牧兽医：下半月,12
饲料工业,3
浙江畜牧兽医,10
科学种养,13
家禽科学,12
河南畜牧兽医:综合版,1
畜牧兽医学报,2
新农业,7
畜禽业,13
中国饲料,3
江西饲料,9
家畜生态学报,6
广东畜牧兽医科技,5
佛山科学技术学院学报：自然科学版,3
四川畜牧兽医,20
安徽农业科学,9
现代畜牧兽医,5
江汉大学学报：自然科学版,1
农业知识：科学养殖,14
畜牧兽医科技信息,36
山东畜牧兽医,5
农村新技术,9
当代畜牧,11
河南畜牧兽医：市场版,2
黑龙江动物繁殖,3
石河子大学学报:自然科学版,1
上海畜牧兽医通讯,8
铜仁职业技术学院学报,1
广西农学报,1
草业科学,2
华中农业大学学报,2
中国粮油学报,1
中国科技信息,1
贵州畜牧兽医,7
河南畜牧兽医,14
农家之友,13
畜牧市场,4
农村实用技术,4
安徽农业技术师范学院学报,1
吉林农业,9
湖南畜牧兽医,4
吉林农业大学学报,1
湖北畜牧兽医,9
广西畜牧兽医,5
江西农业学报,1
国外畜牧学：猪与禽,2
家畜生态,3
国外畜牧科技,2
农业科技通讯,2
辽宁畜牧兽医,5
禽业科技,5
老区建设,2
农民致富之友,16
农村科学实验,5
中国饲料添加剂,3
农技服务,4
现代农业科技,3
云南农业,3
农家女,2
畜牧兽医杂志,2
农民科技培训,4
中国农村科技,3
养殖与饲料,13
技术与市场,5
农友,1
安徽农业,2
饲料研究,3
动物科学与动物医学,1
北方牧业,5
中国动物保健,8
河南农业,3
福建农业,5
适用技术之窗,2
农业工程学报,1
兽药市场指南,2
扬州大学学报：农业与生命科学版,1
江西农业大学学报,1
中国兽医杂志,2
江苏农业学报,2
吉林农业：下半月,1
上海农业科技,2
河北农业科学,1
兽医导刊,10
农村科技开发,4
河南科技,1
致富之友,1
农业知识,1
中国牧业通讯,5
中国兽医科技,1
今日畜牧兽医,3
农村农业农民：下半月,2
河南科技：乡村版,4
农家科技,9
内江科技,2
农业新技术,1
猪业观察,1
中国畜牧业,5
基层农技推广,1
广东饲料,2
湖南农业科学,1
四川农业大学学报,1
世界华人消化杂志,1
中国农业科学,1
草业与畜牧,1
福建畜牧兽医,7
吉林农业科学,2
中国兽医学报,1
农村天地,5
饲料博览：技术版,1
广州化工,1
国际医药卫生导报,1
农村实用技术与信息,2
莱阳农学院学报,2
草与畜杂志,1
山东家禽,3
甘肃农业大学学报,1
现代农业,2
中国畜禽传染病,3
农家科技:中旬刊,1
致富天地,5
农村．农业．农民：下半月,1
湖南农业,5
农村青年,1
中国农业信息,2
现代种业,1
西昌学院学报：自然科学版,1
四川农业科技,3
兽药与饲料添加剂,2
河北农业科技,3
云南农业科技,1
乡镇论坛,2
生物学杂志,1
汕头科技,1
安徽科技,1
护理学杂志,1
云南畜牧兽医,1
新疆畜牧业,2
牧草与饲料,2
护理学报,1
华中师范大学学报：自然科学版,2
甘肃畜牧兽医,1
闽东农业科技,1
中国农村小康科技,1
饲料广角,1
西北农业学报,1
温州农业科技,1
福建农业大学学报,1
当代蔬菜,2
北方经贸,1
农业科技与信息,1
河北畜牧兽医,1
浙江农业大学学报,1
新农村（黑龙江）,1
科教导刊（电子版）,1
北京农业：下旬刊,1
科技信息,1
农村经济与科技,2
北京农业,1
四川草原,1
华夏星火,1
中国动物检疫,1
农村农业农民：上半月,1
成人教育,1
皖南医学院学报,1
中兽医学杂志,1
